LineId,Month,Day,Time,Level,Content,EventId,EventTemplate,ParameterList
153,[Fri,Jun,10,15:56:08,2005] [error] [client 219.130.98.254] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
154,[Fri,Jun,10,20:23:18,2005] [error] [client 210.22.201.118] File does not exist: /var/www/html/scripts/root.exe,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
155,[Fri,Jun,10,20:23:18,2005] [error] [client 210.22.201.119] File does not exist: /var/www/html/MSADC,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
156,[Fri,Jun,10,20:23:19,2005] [error] [client 210.22.201.120] File does not exist: /var/www/html/c,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
157,[Fri,Jun,10,20:23:19,2005] [error] [client 210.22.201.117] File does not exist: /var/www/html/d,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
158,[Fri,Jun,10,20:23:20,2005] [error] [client 210.22.201.124] File does not exist: /var/www/html/scripts/..%5c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
159,[Fri,Jun,10,20:23:20,2005] [error] [client 210.22.201.118] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
160,[Fri,Jun,10,20:23:21,2005] [error] [client 210.22.201.121] File does not exist: /var/www/html/_mem_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
161,[Fri,Jun,10,20:23:21,2005] [error] [client 210.22.201.125] File does not exist: /var/www/html/msadc,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
162,[Fri,Jun,10,20:23:22,2005] [error] [client 210.22.201.120] File does not exist: /var/www/html/scripts/..\xc1\x1c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
163,[Fri,Jun,10,20:23:22,2005] [error] [client 210.22.201.122] File does not exist: /var/www/html/scripts/..\xc0\xaf..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
164,[Fri,Jun,10,20:23:23,2005] [error] [client 210.22.201.117] File does not exist: /var/www/html/scripts/..\xc1\x9c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
165,[Fri,Jun,10,20:23:24,2005] [error] [client 210.22.201.121] File does not exist: /var/www/html/scripts/..%5c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
166,[Fri,Jun,10,20:23:25,2005] [error] [client 210.22.201.119] File does not exist: /var/www/html/scripts/..%2f..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
167,[Fri,Jun,10,21:02:54,2005] [error] [client 61.142.136.20] File does not exist: /var/www/html/scripts/root.exe,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
168,[Fri,Jun,10,21:02:56,2005] [error] [client 61.142.136.20] File does not exist: /var/www/html/MSADC,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
169,[Fri,Jun,10,21:02:59,2005] [error] [client 61.142.136.20] File does not exist: /var/www/html/c,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
170,[Fri,Jun,10,21:03:01,2005] [error] [client 61.142.136.20] File does not exist: /var/www/html/d,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
171,[Fri,Jun,10,21:03:04,2005] [error] [client 61.142.136.20] File does not exist: /var/www/html/scripts/..%5c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
172,[Fri,Jun,10,21:03:06,2005] [error] [client 61.142.136.20] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
173,[Fri,Jun,10,21:03:12,2005] [error] [client 61.142.136.20] File does not exist: /var/www/html/_mem_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
174,[Fri,Jun,10,21:03:14,2005] [error] [client 61.142.136.20] File does not exist: /var/www/html/msadc,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
175,[Fri,Jun,10,21:03:17,2005] [error] [client 61.142.136.20] File does not exist: /var/www/html/scripts/..\xc1\x1c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
176,[Fri,Jun,10,21:03:22,2005] [error] [client 61.142.136.20] File does not exist: /var/www/html/scripts/..\xc0\xaf..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
177,[Fri,Jun,10,21:03:24,2005] [error] [client 61.142.136.20] File does not exist: /var/www/html/scripts/..\xc1\x9c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
178,[Fri,Jun,10,21:03:38,2005] [error] [client 61.142.136.20] File does not exist: /var/www/html/scripts/..%5c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
179,[Fri,Jun,10,21:03:44,2005] [error] [client 61.142.136.20] File does not exist: /var/www/html/scripts/..%2f..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
180,[Fri,Jun,10,21:21:32,2005] [error] [client 61.154.135.10] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
181,[Fri,Jun,10,22:41:39,2005] [error] [client 12.168.121.2] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
182,[Fri,Jun,10,23:36:53,2005] [error] [client 219.127.107.18] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
183,[Fri,Jun,10,23:42:39,2005] [error] [client 219.43.32.119] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
184,[Fri,Jun,10,23:46:20,2005] [error] [client 222.166.160.83] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
185,[Sat,Jun,11,01:35:55,2005] [error] [client 202.188.127.61] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
186,[Sat,Jun,11,02:46:33,2005] [error] [client 58.83.8.110] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
187,[Sat,Jun,11,03:03:03,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
188,[Sat,Jun,11,03:03:03,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
189,[Sat,Jun,11,03:03:03,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
190,[Sat,Jun,11,03:03:04,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
191,[Sat,Jun,11,03:03:04,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
192,[Sat,Jun,11,03:03:04,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
193,[Sat,Jun,11,03:03:04,2005] [error] jk2_init() Can't find child 4210 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
194,[Sat,Jun,11,03:03:04,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
195,[Sat,Jun,11,03:03:04,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
196,[Sat,Jun,11,03:03:04,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
197,[Sat,Jun,11,03:03:04,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
198,[Sat,Jun,11,03:03:04,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
199,[Sat,Jun,11,03:03:05,2005] [error] jk2_init() Can't find child 4211 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
200,[Sat,Jun,11,03:03:05,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
201,[Sat,Jun,11,03:03:05,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
202,[Sat,Jun,11,03:03:05,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
203,[Sat,Jun,11,03:03:05,2005] [error] jk2_init() Can't find child 4212 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
204,[Sat,Jun,11,03:03:05,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
205,[Sat,Jun,11,03:03:05,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
206,[Sat,Jun,11,03:03:05,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
207,[Sat,Jun,11,03:03:05,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
208,[Sat,Jun,11,03:03:05,2005] [error] [client 202.133.98.6] File does not exist: /var/www/html/cgi,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
209,[Sat,Jun,11,03:03:05,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
210,[Sat,Jun,11,03:03:06,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
211,[Sat,Jun,11,03:03:06,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
212,[Sat,Jun,11,03:03:06,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
213,[Sat,Jun,11,03:03:06,2005] [error] jk2_init() Can't find child 4213 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
214,[Sat,Jun,11,03:03:06,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
215,[Sat,Jun,11,03:03:06,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
216,[Sat,Jun,11,03:03:06,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
217,[Sat,Jun,11,03:03:06,2005] [notice] jk2_init() Found child 4214 in scoreboard slot 12,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,"['[notice]', 'Found', '4214', 'slot 12']"
218,[Sat,Jun,11,03:03:06,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
219,[Sat,Jun,11,03:03:06,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
220,[Sat,Jun,11,03:03:06,2005] [error] jk2_init() Can't find child 4215 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
221,[Sat,Jun,11,03:03:06,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
222,[Sat,Jun,11,03:03:06,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
223,[Sat,Jun,11,03:03:06,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
224,[Sat,Jun,11,03:03:06,2005] [error] jk2_init() Can't find child 4216 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
225,[Sat,Jun,11,03:03:06,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
226,[Sat,Jun,11,03:03:06,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
227,[Sat,Jun,11,03:03:06,2005] [error] [client 202.133.98.6] File does not exist: /var/www/html/cgi,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
228,[Sat,Jun,11,03:03:06,2005] [error] [client 202.133.98.6] File does not exist: /var/www/html/awstats/awstats.pl,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
229,[Sat,Jun,11,03:03:06,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
230,[Sat,Jun,11,03:03:06,2005] [error] [client 202.133.98.6] File does not exist: /var/www/html/cgi,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
231,[Sat,Jun,11,03:03:07,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
232,[Sat,Jun,11,03:03:07,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
233,[Sat,Jun,11,03:03:07,2005] [error] jk2_init() Can't find child 4217 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
234,[Sat,Jun,11,03:03:07,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
235,[Sat,Jun,11,03:03:07,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
236,[Sat,Jun,11,03:03:07,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
237,[Sat,Jun,11,03:03:07,2005] [error] jk2_init() Can't find child 4218 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
238,[Sat,Jun,11,03:03:07,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
239,[Sat,Jun,11,03:03:07,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
240,[Sat,Jun,11,03:03:07,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
241,[Sat,Jun,11,03:03:07,2005] [notice] jk2_init() Found child 4219 in scoreboard slot 17,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,"['[notice]', 'Found', '4219', 'slot 17']"
242,[Sat,Jun,11,03:03:07,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
243,[Sat,Jun,11,03:03:07,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
244,[Sat,Jun,11,03:03:07,2005] [error] jk2_init() Can't find child 4220 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
245,[Sat,Jun,11,03:03:07,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
246,[Sat,Jun,11,03:03:07,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
247,[Sat,Jun,11,03:03:07,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
248,[Sat,Jun,11,03:03:07,2005] [error] jk2_init() Can't find child 4221 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
249,[Sat,Jun,11,03:03:07,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
250,[Sat,Jun,11,03:03:07,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
251,[Sat,Jun,11,03:03:07,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
252,[Sat,Jun,11,03:03:07,2005] [error] jk2_init() Can't find child 4222 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
253,[Sat,Jun,11,03:03:07,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
254,[Sat,Jun,11,03:03:07,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
255,[Sat,Jun,11,03:03:07,2005] [error] [client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,9f6f394b,2005] [error] [client <*> script not found or unable to stat <*>,[]
256,[Sat,Jun,11,03:03:07,2005] [error] jk2_init() Can't find child 4223 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
257,[Sat,Jun,11,03:03:07,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
258,[Sat,Jun,11,03:03:07,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
