LineId,Time,Program,Content,EventId,EventTemplate,ParameterList
93,[10.30,16:49:08] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
94,[10.30,16:49:08] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1121 bytes (1.09 KB) sent, 4756 bytes (4.64 KB) received, lifetime <1 sec",e1c63b63,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> KB) sent, <*> bytes <*> KB) received, lifetime <1 sec","['1121', '(1.09', '4756', '(4.64']"
95,[10.30,16:49:08] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
96,[10.30,16:49:08] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
97,[10.30,16:49:08] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1061 bytes (1.03 KB) sent, 20210 bytes (19.7 KB) received, lifetime <1 sec",e1c63b63,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> KB) sent, <*> bytes <*> KB) received, lifetime <1 sec","['1061', '(1.03', '20210', '(19.7']"
98,[10.30,16:49:08] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 446 bytes sent, 19674 bytes (19.2 KB) received, lifetime <1 sec",6383932e,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> <*> <*> <*> <*> received, lifetime <1 sec","['446', 'sent,', '19674', 'bytes (19.2 KB)']"
99,[10.30,16:49:08] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
100,[10.30,16:49:08] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
101,[10.30,16:49:08] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1561 bytes (1.52 KB) sent, 472 bytes received, lifetime <1 sec",6383932e,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> <*> <*> <*> <*> received, lifetime <1 sec","['1561', '(1.52', 'KB)', 'sent, 472 bytes']"
102,[10.30,16:49:08] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
103,[10.30,16:49:08] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 436 bytes sent, 8613 bytes (8.41 KB) received, lifetime <1 sec",6383932e,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> <*> <*> <*> <*> received, lifetime <1 sec","['436', 'sent,', '8613', 'bytes (8.41 KB)']"
104,[10.30,16:49:08] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 464 bytes sent, 1101 bytes (1.07 KB) received, lifetime <1 sec",6383932e,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> <*> <*> <*> <*> received, lifetime <1 sec","['464', 'sent,', '1101', 'bytes (1.07 KB)']"
105,[10.30,16:49:08] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
106,[10.30,16:49:08] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
107,[10.30,16:49:08] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1727 bytes (1.68 KB) sent, 14050 bytes (13.7 KB) received, lifetime <1 sec",e1c63b63,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> KB) sent, <*> bytes <*> KB) received, lifetime <1 sec","['1727', '(1.68', '14050', '(13.7']"
108,[10.30,16:49:08] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1326 bytes (1.29 KB) sent, 10540 bytes (10.2 KB) received, lifetime 00:01",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1326', '(1.29', '10540', '(10.2 KB)', '00:01']"
109,[10.30,16:49:08] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1761 bytes (1.71 KB) sent, 27951 bytes (27.2 KB) received, lifetime <1 sec",e1c63b63,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> KB) sent, <*> bytes <*> KB) received, lifetime <1 sec","['1761', '(1.71', '27951', '(27.2']"
110,[10.30,16:49:08] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2430 bytes (2.37 KB) sent, 530823 bytes (518 KB) received, lifetime 00:02",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '2430', '(2.37', '530823', '(518 KB)', '00:02']"
111,[10.30,16:49:08] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1190 bytes (1.16 KB) sent, 1671 bytes (1.63 KB) received, lifetime 00:02",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1190', '(1.16', '1671', '(1.63 KB)', '00:02']"
112,[10.30,16:49:08] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
113,[10.30,16:49:08] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
114,[10.30,16:49:08] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
115,[10.30,16:49:08] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
116,[10.30,16:49:08] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
117,[10.30,16:49:08] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",99780eae,"<*> close, <*> bytes sent, <*> bytes received, lifetime <1 sec","['proxy.cse.cuhk.edu.hk:5070', '0', '0']"
118,[10.30,16:49:08] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",99780eae,"<*> close, <*> bytes sent, <*> bytes received, lifetime <1 sec","['proxy.cse.cuhk.edu.hk:5070', '0', '0']"
119,[10.30,16:49:08] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
120,[10.30,16:49:08] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
121,[10.30,16:49:08] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1194 bytes (1.16 KB) sent, 2221 bytes (2.16 KB) received, lifetime <1 sec",e1c63b63,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> KB) sent, <*> bytes <*> KB) received, lifetime <1 sec","['1194', '(1.16', '2221', '(2.16']"
122,[10.30,16:49:08] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1095 bytes (1.06 KB) sent, 1004 bytes received, lifetime <1 sec",6383932e,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> <*> <*> <*> <*> received, lifetime <1 sec","['1095', '(1.06', 'KB)', 'sent, 1004 bytes']"
123,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
124,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
125,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 3098 bytes (3.02 KB) received, lifetime 00:01",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1165', '(1.13', '3098', '(3.02 KB)', '00:01']"
126,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 2693 bytes (2.62 KB) received, lifetime <1 sec",e1c63b63,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> KB) sent, <*> bytes <*> KB) received, lifetime <1 sec","['1165', '(1.13', '2693', '(2.62']"
127,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1159 bytes (1.13 KB) sent, 2345 bytes (2.29 KB) received, lifetime <1 sec",e1c63b63,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> KB) sent, <*> bytes <*> KB) received, lifetime <1 sec","['1159', '(1.13', '2345', '(2.29']"
128,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
129,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
130,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 2273 bytes (2.21 KB) received, lifetime <1 sec",e1c63b63,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> KB) sent, <*> bytes <*> KB) received, lifetime <1 sec","['1165', '(1.13', '2273', '(2.21']"
131,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
132,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2199 bytes (2.14 KB) sent, 3144 bytes (3.07 KB) received, lifetime 00:01",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '2199', '(2.14', '3144', '(3.07 KB)', '00:01']"
133,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 383 bytes sent, 533 bytes received, lifetime 00:01",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '383', '533', '00:01']"
134,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 815 bytes received, lifetime <1 sec",6383932e,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> <*> <*> <*> <*> received, lifetime <1 sec","['1165', '(1.13', 'KB)', 'sent, 815 bytes']"
135,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
136,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
137,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
138,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
139,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1078 bytes (1.05 KB) sent, 30800 bytes (30.0 KB) received, lifetime <1 sec",e1c63b63,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> KB) sent, <*> bytes <*> KB) received, lifetime <1 sec","['1078', '(1.05', '30800', '(30.0']"
140,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 1430 bytes (1.39 KB) received, lifetime <1 sec",e1c63b63,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> KB) sent, <*> bytes <*> KB) received, lifetime <1 sec","['1165', '(1.13', '1430', '(1.39']"
141,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1095 bytes (1.06 KB) sent, 35827 bytes (34.9 KB) received, lifetime <1 sec",e1c63b63,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> KB) sent, <*> bytes <*> KB) received, lifetime <1 sec","['1095', '(1.06', '35827', '(34.9']"
142,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
143,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
144,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2136 bytes (2.08 KB) sent, 12629 bytes (12.3 KB) received, lifetime <1 sec",e1c63b63,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> KB) sent, <*> bytes <*> KB) received, lifetime <1 sec","['2136', '(2.08', '12629', '(12.3']"
145,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 1437 bytes (1.40 KB) received, lifetime <1 sec",e1c63b63,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> KB) sent, <*> bytes <*> KB) received, lifetime <1 sec","['1165', '(1.13', '1437', '(1.40']"
146,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 790 bytes received, lifetime <1 sec",6383932e,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> <*> <*> <*> <*> received, lifetime <1 sec","['1165', '(1.13', 'KB)', 'sent, 790 bytes']"
147,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
148,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
149,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
150,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:01']"
151,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:01']"
152,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
153,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
154,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
155,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1078 bytes (1.05 KB) sent, 942 bytes received, lifetime <1 sec",6383932e,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> <*> <*> <*> <*> received, lifetime <1 sec","['1078', '(1.05', 'KB)', 'sent, 942 bytes']"
156,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 426 bytes sent, 4377 bytes (4.27 KB) received, lifetime 00:02",26f6e6d9,"<*> close, <*> bytes sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '426', '4377', '(4.27 KB)', '00:02']"
157,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 425 bytes sent, 42790 bytes (41.7 KB) received, lifetime 00:02",26f6e6d9,"<*> close, <*> bytes sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '425', '42790', '(41.7 KB)', '00:02']"
158,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 874 bytes sent, 9720 bytes (9.49 KB) received, lifetime 00:02",26f6e6d9,"<*> close, <*> bytes sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '874', '9720', '(9.49 KB)', '00:02']"
159,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 852 bytes sent, 11218 bytes (10.9 KB) received, lifetime 00:02",26f6e6d9,"<*> close, <*> bytes sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '852', '11218', '(10.9 KB)', '00:02']"
160,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 782 bytes received, lifetime <1 sec",6383932e,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> <*> <*> <*> <*> received, lifetime <1 sec","['1165', '(1.13', 'KB)', 'sent, 782 bytes']"
161,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 783 bytes received, lifetime <1 sec",6383932e,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> <*> <*> <*> <*> received, lifetime <1 sec","['1165', '(1.13', 'KB)', 'sent, 783 bytes']"
162,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
163,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
164,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
165,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
166,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
167,[10.30,16:49:09] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
168,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 501 bytes sent, 530 bytes received, lifetime <1 sec",99780eae,"<*> close, <*> bytes sent, <*> bytes received, lifetime <1 sec","['proxy.cse.cuhk.edu.hk:5070', '501', '530']"
169,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 850 bytes sent, 10547 bytes (10.2 KB) received, lifetime 00:02",26f6e6d9,"<*> close, <*> bytes sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '850', '10547', '(10.2 KB)', '00:02']"
170,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 850 bytes sent, 45025 bytes (43.9 KB) received, lifetime 00:02",26f6e6d9,"<*> close, <*> bytes sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '850', '45025', '(43.9 KB)', '00:02']"
171,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 971 bytes sent, 1230 bytes (1.20 KB) received, lifetime 00:01",26f6e6d9,"<*> close, <*> bytes sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '971', '1230', '(1.20 KB)', '00:01']"
172,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 599 bytes sent, 248 bytes received, lifetime <1 sec",99780eae,"<*> close, <*> bytes sent, <*> bytes received, lifetime <1 sec","['proxy.cse.cuhk.edu.hk:5070', '599', '248']"
173,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 5955 bytes (5.81 KB) sent, 44014 bytes (42.9 KB) received, lifetime 00:03",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '5955', '(5.81', '44014', '(42.9 KB)', '00:03']"
174,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 408 bytes sent, 421 bytes received, lifetime 00:03",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '408', '421', '00:03']"
175,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 865 bytes sent, 6970 bytes (6.80 KB) received, lifetime 00:03",26f6e6d9,"<*> close, <*> bytes sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '865', '6970', '(6.80 KB)', '00:03']"
176,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1728 bytes (1.68 KB) sent, 27176 bytes (26.5 KB) received, lifetime 00:03",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1728', '(1.68', '27176', '(26.5 KB)', '00:03']"
177,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 418 bytes sent, 0 bytes received, lifetime <1 sec",99780eae,"<*> close, <*> bytes sent, <*> bytes received, lifetime <1 sec","['proxy.cse.cuhk.edu.hk:5070', '418', '0']"
178,[10.30,16:49:09] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 0 bytes received, lifetime <1 sec",6383932e,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> <*> <*> <*> <*> received, lifetime <1 sec","['1165', '(1.13', 'KB)', 'sent, 0 bytes']"
